cif_filename,formula,space_group,n_atoms,n_Co,n_Bi
Co2_Bi1_m2_n1_z1_sg123_trial000_53dd373de3.cif,Co2Bi1,123,3,2,1
Co2_Bi1_m2_n1_z1_sg143_trial000_ddcaa4014a.cif,Co2Bi1,143,3,2,1
Co2_Bi1_m2_n1_z1_sg149_trial000_9883d639c1.cif,Co2Bi1,149,3,2,1
Co2_Bi1_m2_n1_z1_sg156_trial000_67135a6584.cif,Co2Bi1,156,3,2,1
Co2_Bi1_m2_n1_z1_sg157_trial000_057e8b6f10.cif,Co2Bi1,157,3,2,1
Co2_Bi1_m2_n1_z1_sg162_trial000_b2eea9e596.cif,Co2Bi1,162,3,2,1
Co2_Bi1_m2_n1_z1_sg174_trial000_17896819cb.cif,Co2Bi1,174,3,2,1
Co2_Bi1_m2_n1_z1_sg183_trial000_165698d03f.cif,Co2Bi1,183,3,2,1
Co2_Bi1_m2_n1_z1_sg089_trial000_4b172cb56a.cif,Co2Bi1,89,3,2,1
Co2_Bi1_m2_n1_z1_sg147_trial000_b704dd1bdd.cif,Co2Bi1,147,3,2,1
Co2_Bi1_m2_n1_z1_sg150_trial000_60c2554160.cif,Co2Bi1,150,3,2,1
Co2_Bi1_m2_n1_z1_sg187_trial000_7e95c2d81d.cif,Co2Bi1,187,3,2,1
Co2_Bi1_m2_n1_z1_sg164_trial000_d3a78fe111.cif,Co2Bi1,164,3,2,1
Co4_Bi2_m2_n1_z2_sg005_trial000_3b66f17e4a.cif,Co4Bi2,5,6,4,2
Co4_Bi2_m2_n1_z2_sg001_trial000_22c0114c4c.cif,Co4Bi2,1,6,4,2
Co4_Bi2_m2_n1_z2_sg008_trial000_8002da5414.cif,Co4Bi2,8,6,4,2
Co4_Bi2_m2_n1_z2_sg006_trial000_2b2e401190.cif,Co4Bi2,6,6,4,2
Co4_Bi2_m2_n1_z2_sg013_trial000_c12a7e3804.cif,Co4Bi2,13,6,4,2
Co4_Bi2_m2_n1_z2_sg010_trial000_5ee5595dff.cif,Co4Bi2,10,6,4,2
Co4_Bi2_m2_n1_z2_sg012_trial000_dfe1ead1e6.cif,Co4Bi2,12,6,4,2
Co4_Bi2_m2_n1_z2_sg014_trial000_f16620f911.cif,Co4Bi2,14,6,4,2
Co4_Bi2_m2_n1_z2_sg017_trial000_66a1b40b62.cif,Co4Bi2,17,6,4,2
Co4_Bi2_m2_n1_z2_sg023_trial000_c787681e56.cif,Co4Bi2,23,6,4,2
Co4_Bi2_m2_n1_z2_sg026_trial000_ec18f79e45.cif,Co4Bi2,26,6,4,2
Co4_Bi2_m2_n1_z2_sg027_trial000_00311de0a9.cif,Co4Bi2,27,6,4,2
Co4_Bi2_m2_n1_z2_sg025_trial000_5656efa287.cif,Co4Bi2,25,6,4,2
Co4_Bi2_m2_n1_z2_sg030_trial000_4b89e66103.cif,Co4Bi2,30,6,4,2
Co4_Bi2_m2_n1_z2_sg035_trial000_ef05af8a06.cif,Co4Bi2,35,6,4,2
Co4_Bi2_m2_n1_z2_sg034_trial000_5db45faa8f.cif,Co4Bi2,34,6,4,2
Co4_Bi2_m2_n1_z2_sg038_trial000_1da1442586.cif,Co4Bi2,38,6,4,2
Co4_Bi2_m2_n1_z2_sg048_trial000_71883b82c3.cif,Co4Bi2,48,6,4,2
Co4_Bi2_m2_n1_z2_sg053_trial000_20cf3f272f.cif,Co4Bi2,53,6,4,2
Co4_Bi2_m2_n1_z2_sg047_trial000_3ee29d8c4b.cif,Co4Bi2,47,6,4,2
Co4_Bi2_m2_n1_z2_sg055_trial000_086fd65bd6.cif,Co4Bi2,55,6,4,2
Co4_Bi2_m2_n1_z2_sg059_trial000_a832dc4690.cif,Co4Bi2,59,6,4,2
Co2_Bi1_m2_n1_z1_sg191_trial000_c1f0d6e1a8.cif,Co2Bi1,191,3,2,1
Co4_Bi2_m2_n1_z2_sg065_trial000_6481608e7a.cif,Co4Bi2,65,6,4,2
Co4_Bi2_m2_n1_z2_sg079_trial000_65ade61ffa.cif,Co4Bi2,79,6,4,2
Co4_Bi2_m2_n1_z2_sg071_trial000_c3c5ea725b.cif,Co4Bi2,71,6,4,2
Co4_Bi2_m2_n1_z2_sg081_trial000_499110668e.cif,Co4Bi2,81,6,4,2
Co4_Bi2_m2_n1_z2_sg075_trial000_c2b635c8d4.cif,Co4Bi2,75,6,4,2
Co4_Bi2_m2_n1_z2_sg085_trial000_074200035d.cif,Co4Bi2,85,6,4,2
Co4_Bi2_m2_n1_z2_sg084_trial000_63c9a40e4c.cif,Co4Bi2,84,6,4,2
Co4_Bi2_m2_n1_z2_sg086_trial000_6c04a7d16e.cif,Co4Bi2,86,6,4,2
Co4_Bi2_m2_n1_z2_sg087_trial000_ea6af262bb.cif,Co4Bi2,87,6,4,2
Co4_Bi2_m2_n1_z2_sg094_trial000_dacc9e36d8.cif,Co4Bi2,94,6,4,2
Co4_Bi2_m2_n1_z2_sg090_trial000_e9479888d9.cif,Co4Bi2,90,6,4,2
Co4_Bi2_m2_n1_z2_sg089_trial000_b3b0bbb1b4.cif,Co4Bi2,89,6,4,2
Co4_Bi2_m2_n1_z2_sg101_trial000_4f72107e8d.cif,Co4Bi2,101,6,4,2
Co4_Bi2_m2_n1_z2_sg102_trial000_1f892305b9.cif,Co4Bi2,102,6,4,2
Co4_Bi2_m2_n1_z2_sg099_trial000_bab1600d46.cif,Co4Bi2,99,6,4,2
Co4_Bi2_m2_n1_z2_sg104_trial000_99efe8f51e.cif,Co4Bi2,104,6,4,2
Co4_Bi2_m2_n1_z2_sg103_trial000_810a9abc64.cif,Co4Bi2,103,6,4,2
Co4_Bi2_m2_n1_z2_sg107_trial000_fd74ad32e0.cif,Co4Bi2,107,6,4,2
Co4_Bi2_m2_n1_z2_sg105_trial000_3a23a28ec3.cif,Co4Bi2,105,6,4,2
Co4_Bi2_m2_n1_z2_sg116_trial000_beca5fca45.cif,Co4Bi2,116,6,4,2
Co4_Bi2_m2_n1_z2_sg113_trial000_34e759634e.cif,Co4Bi2,113,6,4,2
Co4_Bi2_m2_n1_z2_sg115_trial000_71db7eb23b.cif,Co4Bi2,115,6,4,2
Co4_Bi2_m2_n1_z2_sg117_trial000_f599b788f6.cif,Co4Bi2,117,6,4,2
Co4_Bi2_m2_n1_z2_sg121_trial000_7b4ceac6d3.cif,Co4Bi2,121,6,4,2
Co4_Bi2_m2_n1_z2_sg125_trial000_ad50785301.cif,Co4Bi2,125,6,4,2
Co4_Bi2_m2_n1_z2_sg114_trial000_e3738d6055.cif,Co4Bi2,114,6,4,2
Co4_Bi2_m2_n1_z2_sg111_trial000_44e38e6315.cif,Co4Bi2,111,6,4,2
Co4_Bi2_m2_n1_z2_sg127_trial000_548879762c.cif,Co4Bi2,127,6,4,2
Co4_Bi2_m2_n1_z2_sg129_trial000_ba558d8a86.cif,Co4Bi2,129,6,4,2
Co4_Bi2_m2_n1_z2_sg134_trial000_a99b028652.cif,Co4Bi2,134,6,4,2
Co4_Bi2_m2_n1_z2_sg126_trial000_31c48553ac.cif,Co4Bi2,126,6,4,2
Co4_Bi2_m2_n1_z2_sg136_trial000_d9b6429291.cif,Co4Bi2,136,6,4,2
Co4_Bi2_m2_n1_z2_sg150_trial000_926692257d.cif,Co4Bi2,150,6,4,2
Co4_Bi2_m2_n1_z2_sg157_trial000_56c04613b5.cif,Co4Bi2,157,6,4,2
Co4_Bi2_m2_n1_z2_sg159_trial000_da4c72de4a.cif,Co4Bi2,159,6,4,2
Co4_Bi2_m2_n1_z2_sg164_trial000_cd0e26780d.cif,Co4Bi2,164,6,4,2
Co4_Bi2_m2_n1_z2_sg163_trial000_b9c019ccc8.cif,Co4Bi2,163,6,4,2
Co4_Bi2_m2_n1_z2_sg162_trial000_39e9b34ba0.cif,Co4Bi2,162,6,4,2
Co4_Bi2_m2_n1_z2_sg165_trial000_50aff0212f.cif,Co4Bi2,165,6,4,2
Co4_Bi2_m2_n1_z2_sg168_trial000_9c3ad9180b.cif,Co4Bi2,168,6,4,2
Co4_Bi2_m2_n1_z2_sg175_trial000_5ea5abe279.cif,Co4Bi2,175,6,4,2
Co4_Bi2_m2_n1_z2_sg173_trial000_0959be9abd.cif,Co4Bi2,173,6,4,2
Co4_Bi2_m2_n1_z2_sg149_trial000_2893651fd5.cif,Co4Bi2,149,6,4,2
Co4_Bi2_m2_n1_z2_sg174_trial000_8e26c4d939.cif,Co4Bi2,174,6,4,2
Co4_Bi2_m2_n1_z2_sg185_trial000_2cadb2fb47.cif,Co4Bi2,185,6,4,2
Co4_Bi2_m2_n1_z2_sg182_trial000_0ccaa9f97d.cif,Co4Bi2,182,6,4,2
Co4_Bi2_m2_n1_z2_sg186_trial000_a35f607c78.cif,Co4Bi2,186,6,4,2
Co4_Bi2_m2_n1_z2_sg190_trial000_404bd5204f.cif,Co4Bi2,190,6,4,2
Co4_Bi2_m2_n1_z2_sg189_trial000_0384826a7d.cif,Co4Bi2,189,6,4,2
Co4_Bi2_m2_n1_z2_sg184_trial000_2f453767e2.cif,Co4Bi2,184,6,4,2
Co4_Bi2_m2_n1_z2_sg194_trial000_a0595c2371.cif,Co4Bi2,194,6,4,2
Co4_Bi2_m2_n1_z2_sg191_trial000_0a4512cab5.cif,Co4Bi2,191,6,4,2
Co4_Bi2_m2_n1_z2_sg201_trial000_6832cf95d8.cif,Co4Bi2,201,6,4,2
Co4_Bi2_m2_n1_z2_sg208_trial000_d2170691e5.cif,Co4Bi2,208,6,4,2
Co4_Bi2_m2_n1_z2_sg224_trial000_efdff2109c.cif,Co4Bi2,224,6,4,2
Co6_Bi3_m2_n1_z3_sg003_trial000_8da6bc4e67.cif,Co6Bi3,3,9,6,3
Co4_Bi2_m2_n1_z2_sg193_trial000_d44d7f4efa.cif,Co4Bi2,193,6,4,2
Co6_Bi3_m2_n1_z3_sg010_trial000_3d904380b5.cif,Co6Bi3,10,9,6,3
Co4_Bi2_m2_n1_z2_sg215_trial000_4ecec1a0dc.cif,Co4Bi2,215,6,4,2
Co6_Bi3_m2_n1_z3_sg111_trial000_1a068d81a4.cif,Co6Bi3,111,9,6,3
Co6_Bi3_m2_n1_z3_sg144_trial000_dcf3eb540a.cif,Co6Bi3,144,9,6,3
Co6_Bi3_m2_n1_z3_sg123_trial000_4310ff58b5.cif,Co6Bi3,123,9,6,3
Co6_Bi3_m2_n1_z3_sg115_trial000_54e9fb0d28.cif,Co6Bi3,115,9,6,3
Co6_Bi3_m2_n1_z3_sg143_trial000_dab26d566f.cif,Co6Bi3,143,9,6,3
Co6_Bi3_m2_n1_z3_sg150_trial000_ad05824f97.cif,Co6Bi3,150,9,6,3
Co6_Bi3_m2_n1_z3_sg151_trial000_e859ddd14e.cif,Co6Bi3,151,9,6,3
Co4_Bi2_m2_n1_z2_sg192_trial000_e525e88664.cif,Co4Bi2,192,6,4,2
Co6_Bi3_m2_n1_z3_sg153_trial000_a88f5ad3c6.cif,Co6Bi3,153,9,6,3
Co6_Bi3_m2_n1_z3_sg152_trial000_9419dbd101.cif,Co6Bi3,152,9,6,3
Co6_Bi3_m2_n1_z3_sg155_trial000_27df0c71c1.cif,Co6Bi3,155,9,6,3
