cif_filename,formula,m,n,z,space_group,trial,seed,n_Co,n_Bi,n_atoms,volume,density,packing_fraction,min_CoCo,min_BiBi,min_CoBi,fingerprint
Co2_Bi8_m1_n4_z2_sg017_trial000_300a49f621.cif,Co2Bi8,1,4,2,17,0,3636609752,2,8,10,613.175391,4.846709,0.226283,3.805822,3.048770,2.790000,300a49f621eebae94d6ef22772e344312701c677
Co2_Bi8_m1_n4_z2_sg014_trial000_3f51d00faf.cif,Co2Bi8,1,4,2,14,0,237983013,2,8,10,376.553621,7.892323,0.368476,5.745298,2.683943,2.790000,3f51d00faffa6101cf5f38a850abb41882f30dbb
Co2_Bi8_m1_n4_z2_sg023_trial000_3f9fbef2c2.cif,Co2Bi8,1,4,2,23,0,871178915,2,8,10,384.352142,7.732187,0.361000,6.439766,2.989666,2.790000,3f9fbef2c280792e9788c0308d2ec9e8434c666d
Co2_Bi8_m1_n4_z2_sg026_trial000_d4e069752e.cif,Co2Bi8,1,4,2,26,0,3060132803,2,8,10,821.598353,3.617197,0.168879,6.043135,2.911162,2.790000,d4e069752ef8aa2ef4da09ca857162b70dbd65ec
Co2_Bi8_m1_n4_z2_sg031_trial000_cfb2c65d9d.cif,Co2Bi8,1,4,2,31,0,2308613018,2,8,10,398.006313,7.466924,0.348615,5.893157,2.478624,2.790000,cfb2c65d9d692dfccb4c640b6d21a084a05fe709
Co2_Bi8_m1_n4_z2_sg028_trial000_bce2c42b89.cif,Co2Bi8,1,4,2,28,0,467156115,2,8,10,788.435784,3.769340,0.175983,3.223398,3.103146,2.790000,bce2c42b899d7dce31cfe2c266cd4faf07d3f6cb
Co2_Bi8_m1_n4_z2_sg034_trial000_cdb1a75994.cif,Co2Bi8,1,4,2,34,0,223191879,2,8,10,499.721431,5.947079,0.277657,6.927352,3.165010,2.790000,cdb1a759942dda7fc249eb29baa6eb72405fcaf4
Co2_Bi8_m1_n4_z2_sg044_trial000_887a05667a.cif,Co2Bi8,1,4,2,44,0,747894331,2,8,10,580.390709,5.120486,0.239065,8.559017,3.256487,2.790000,887a05667ad0d97dacb5c9bb985901c3ac3b9527
Co2_Bi8_m1_n4_z2_sg049_trial000_40fd2c28d1.cif,Co2Bi8,1,4,2,49,0,2832261443,2,8,10,478.164963,6.215183,0.290174,5.580000,3.264083,2.790000,40fd2c28d1658565e34c9cfbd957597e6fca6494
Co2_Bi8_m1_n4_z2_sg047_trial000_e08c2f99eb.cif,Co2Bi8,1,4,2,47,0,1517961467,2,8,10,700.871338,4.240269,0.197969,3.325325,3.197646,2.790000,e08c2f99ebd4b540f676bf18870b7c4bba7dd049
Co2_Bi8_m1_n4_z2_sg048_trial000_5d75d4a12b.cif,Co2Bi8,1,4,2,48,0,2727265978,2,8,10,485.182613,6.125287,0.285977,7.385196,2.485892,2.790000,5d75d4a12b7c54ad5c4336543b9b3b99d33356f9
Co2_Bi8_m1_n4_z2_sg079_trial000_4d48972556.cif,Co2Bi8,1,4,2,79,0,936255397,2,8,10,500.343430,5.939686,0.277312,9.361173,3.931306,2.790000,4d489725563ea0260365913133ac274d60037d70
Co2_Bi8_m1_n4_z2_sg075_trial000_a776ef757e.cif,Co2Bi8,1,4,2,75,0,838829291,2,8,10,539.059023,5.513093,0.257395,5.341124,2.417659,2.790000,a776ef757ea3584fb9fca72f16612c3d5ef52a2d
Co2_Bi8_m1_n4_z2_sg084_trial000_c00ca969d6.cif,Co2Bi8,1,4,2,84,0,3991531621,2,8,10,738.844007,4.022341,0.187795,10.162834,2.596882,2.790000,c00ca969d66944072c63acd7e87c5cecf9077418
Co2_Bi8_m1_n4_z2_sg083_trial000_148ce420f3.cif,Co2Bi8,1,4,2,83,0,491895033,2,8,10,839.478591,3.540153,0.165282,3.945656,2.790000,2.790000,148ce420f3190f8427e0550fd494fc78463f6a94
Co2_Bi8_m1_n4_z2_sg094_trial000_729e80e606.cif,Co2Bi8,1,4,2,94,0,3156746014,2,8,10,365.595641,8.128879,0.379520,7.275784,2.919561,2.790000,729e80e606249bc3ab73c66db03e0825c501c669
Co2_Bi8_m1_n4_z2_sg081_trial000_5123f93121.cif,Co2Bi8,1,4,2,81,0,1943698834,2,8,10,472.529595,6.289305,0.293635,7.559827,2.493050,2.790000,5123f931217ee756a76467dd3973d2ee5dc4f440
Co1_Bi4_m1_n4_z1_sg175_trial000_ddaae2a3e9.cif,Co1Bi4,1,4,1,175,0,3639599628,1,4,5,230.647073,6.442490,0.300786,,2.790000,2.790000,ddaae2a3e9493467d74b9ee9629db1e7b4ef0d43
Co2_Bi8_m1_n4_z2_sg104_trial000_2f863105e8.cif,Co2Bi8,1,4,2,104,0,3695477273,2,8,10,276.130350,10.762608,0.502484,9.483194,2.758337,2.790000,2f863105e8666f63095f313415095352709543cb
Co2_Bi8_m1_n4_z2_sg107_trial000_9ebe629f6c.cif,Co2Bi8,1,4,2,107,0,1647050963,2,8,10,453.050311,6.559719,0.306260,9.250000,3.104590,2.790000,9ebe629f6ccdfeff431d13e5afff9fd0d3c49c73
Co2_Bi8_m1_n4_z2_sg082_trial000_39ac7c2a3b.cif,Co2Bi8,1,4,2,82,0,4735996,2,8,10,475.170418,6.254351,0.292003,7.826425,3.226847,2.790000,39ac7c2a3bb25a108377752e16107bcd51211384
Co2_Bi8_m1_n4_z2_sg112_trial000_b9a0659b38.cif,Co2Bi8,1,4,2,112,0,3349833155,2,8,10,486.115300,6.113535,0.285428,2.200749,2.888158,2.790000,b9a0659b38804496cf8e891bf68e81b3a722fbb0
Co2_Bi8_m1_n4_z2_sg099_trial000_b0a5a1389b.cif,Co2Bi8,1,4,2,99,0,3669777806,2,8,10,775.946266,3.830011,0.178815,6.716833,2.795516,2.790000,b0a5a1389b05832aec4fff9e2bf0528a091ccffe
Co2_Bi8_m1_n4_z2_sg117_trial000_32db7f2d11.cif,Co2Bi8,1,4,2,117,0,2140626065,2,8,10,294.162601,10.102857,0.471681,5.544474,2.375950,2.790000,32db7f2d11d38bc319d611e513ef56071f43b7f7
Co2_Bi8_m1_n4_z2_sg116_trial000_5d5ad50b0e.cif,Co2Bi8,1,4,2,116,0,3052012242,2,8,10,529.772568,5.609733,0.261907,2.551777,2.551777,2.790000,5d5ad50b0e697890af6780b8cb6760e1751999d4
Co2_Bi8_m1_n4_z2_sg097_trial000_3ca1f29eb9.cif,Co2Bi8,1,4,2,97,0,48871497,2,8,10,1015.998558,2.925086,0.136566,9.503461,3.945656,2.790000,3ca1f29eb90f976200f55ccabb8423266020d251
Co2_Bi8_m1_n4_z2_sg124_trial000_1c149e7af6.cif,Co2Bi8,1,4,2,124,0,3669363310,2,8,10,455.967524,6.517751,0.304300,5.580000,3.195986,2.790000,1c149e7af684fbab5a838ac7ce7d4c7c4c3c3aea
Co2_Bi8_m1_n4_z2_sg128_trial000_5a9ce22e9e.cif,Co2Bi8,1,4,2,128,0,2102913199,2,8,10,476.460191,6.237421,0.291212,8.608641,3.825588,2.790000,5a9ce22e9edce75a6025b2b40de5f2c57eda288b
Co2_Bi8_m1_n4_z2_sg125_trial000_a702331684.cif,Co2Bi8,1,4,2,125,0,2519584206,2,8,10,786.473273,3.778746,0.176422,3.945656,3.945656,2.790000,a70233168469d6b87349eae6d0dcaa7f89119195
Co2_Bi8_m1_n4_z2_sg115_trial000_30e52b6aff.cif,Co2Bi8,1,4,2,115,0,299606876,2,8,10,643.957770,4.615027,0.215466,3.029100,2.317931,2.790000,30e52b6aff4102e5f22250af9760139b2d3e0038
Co2_Bi8_m1_n4_z2_sg114_trial000_8f8e0bd67c.cif,Co2Bi8,1,4,2,114,0,2751815535,2,8,10,570.305118,5.211040,0.243293,7.403797,2.466386,2.790000,8f8e0bd67c493216809dfa39b6ec1725e8119896
Co2_Bi8_m1_n4_z2_sg136_trial000_6eb4037f78.cif,Co2Bi8,1,4,2,136,0,1956391408,2,8,10,771.280736,3.853179,0.179897,8.424344,2.336168,2.790000,6eb4037f7840d2e174323fb6895b6d6ea7d59d25
Co2_Bi8_m1_n4_z2_sg134_trial000_7b868aeb09.cif,Co2Bi8,1,4,2,134,0,1360294832,2,8,10,305.665296,9.722670,0.453931,6.297734,2.454244,2.790000,7b868aeb094003e1c59272d0eb8896e8403593c9
Co2_Bi8_m1_n4_z2_sg121_trial000_cf32d22915.cif,Co2Bi8,1,4,2,121,0,605617052,2,8,10,165.289078,17.979910,0.839444,5.143458,2.512881,2.790000,cf32d2291587de62518f64110059989863617f1f
Co2_Bi8_m1_n4_z2_sg139_trial000_0ae3bab56a.cif,Co2Bi8,1,4,2,139,0,1947201928,2,8,10,605.910275,4.904823,0.228996,7.333492,3.206155,2.790000,0ae3bab56a6da1346d38706501be6e0b012f238f
Co2_Bi8_m1_n4_z2_sg132_trial000_eaf575d5c6.cif,Co2Bi8,1,4,2,132,0,3911343592,2,8,10,1007.199501,2.950640,0.137759,4.208327,3.664203,2.790000,eaf575d5c6c3c286c36702111533d91258ba7693
Co2_Bi8_m1_n4_z2_sg101_trial000_603002eb3d.cif,Co2Bi8,1,4,2,101,0,1794138363,2,8,10,683.423935,4.348520,0.203023,6.499975,3.743170,2.790000,603002eb3d1c58c7a91db0c96bf762db6c19b113
Co2_Bi8_m1_n4_z2_sg150_trial000_f9ee56f90e.cif,Co2Bi8,1,4,2,150,0,4027007819,2,8,10,407.117465,7.299816,0.340813,5.580000,2.398222,2.790000,f9ee56f90ebfa68fa6e2253e48ea746837a55b96
Co2_Bi8_m1_n4_z2_sg158_trial000_622132dbe4.cif,Co2Bi8,1,4,2,158,0,3058261301,2,8,10,1007.566765,2.949564,0.137709,5.384419,3.177006,2.790000,622132dbe4228eae64482ca23a5272825517a55d
Co2_Bi8_m1_n4_z2_sg157_trial000_0a5ebb26ec.cif,Co2Bi8,1,4,2,157,0,357726937,2,8,10,687.778866,4.320986,0.201738,5.074950,2.538128,2.790000,0a5ebb26ec03878a71074ec5281d813f76afc178
Co2_Bi8_m1_n4_z2_sg163_trial000_4e7cc1ff78.cif,Co2Bi8,1,4,2,163,0,3300355948,2,8,10,591.380944,5.025327,0.234622,7.138674,2.564133,2.790000,4e7cc1ff78b59771c0c86be5a84dbd530c118908
Co2_Bi8_m1_n4_z2_sg164_trial000_a296c6559a.cif,Co2Bi8,1,4,2,164,0,2310488835,2,8,10,877.565887,3.386507,0.158109,2.438216,3.439973,2.790000,a296c6559a03d1899b5fa320c021aaed71a02264
Co2_Bi8_m1_n4_z2_sg174_trial000_d66cfbc431.cif,Co2Bi8,1,4,2,174,0,3639881193,2,8,10,774.849379,3.835433,0.179068,7.391797,2.519799,2.790000,d66cfbc431ac83005865a5e3c77095346ebf8257
Co2_Bi8_m1_n4_z2_sg175_trial000_5ec571c435.cif,Co2Bi8,1,4,2,175,0,4110364598,2,8,10,973.176589,3.053796,0.142575,5.580000,3.822108,2.790000,5ec571c435734e75d62012833faf593f856f2d98
Co2_Bi8_m1_n4_z2_sg190_trial000_cfd61f52bc.cif,Co2Bi8,1,4,2,190,0,2343406690,2,8,10,318.786998,9.322471,0.435247,5.489621,2.790000,2.790000,cfd61f52bc6c6b590e370c572a11678e144ebe24
Co2_Bi8_m1_n4_z2_sg189_trial000_c14dfbdf91.cif,Co2Bi8,1,4,2,189,0,2616346725,2,8,10,545.621959,5.446780,0.254299,5.504621,3.319860,2.790000,c14dfbdf910610234f68965fe1eb964da15e3686
Co2_Bi8_m1_n4_z2_sg182_trial000_da7eae4547.cif,Co2Bi8,1,4,2,182,0,3831727192,2,8,10,586.052172,5.071021,0.236755,3.639602,3.662960,2.790000,da7eae4547292dc0b7092ad16654769ebd95da20
Co2_Bi8_m1_n4_z2_sg201_trial000_4f78a6cc53.cif,Co2Bi8,1,4,2,201,0,3201130260,2,8,10,267.491941,11.110177,0.518711,5.580000,3.221615,2.790000,4f78a6cc538a9b71eaca6d2314d57a6c30ac28b6
Co2_Bi8_m1_n4_z2_sg191_trial000_4e7ccdf579.cif,Co2Bi8,1,4,2,191,0,3039721526,2,8,10,813.583214,3.652832,0.170543,7.491313,2.399916,2.790000,4e7ccdf57970a4fa50c22b456c1b3c1f5404d6e9
Co2_Bi8_m1_n4_z2_sg204_trial000_d4d80e6b5a.cif,Co2Bi8,1,4,2,204,0,4107667633,2,8,10,267.491941,11.110177,0.518711,5.580000,3.221615,2.790000,d4d80e6b5a33911216c815a9e7dde2e7c7354385
Co2_Bi8_m1_n4_z2_sg200_trial000_3c77d2487d.cif,Co2Bi8,1,4,2,200,0,2001063480,2,8,10,715.396098,4.154178,0.193950,7.745441,3.221615,2.790000,3c77d2487d9b23bb65e1aee3bf5c086882487585
Co2_Bi8_m1_n4_z2_sg197_trial000_8c4768f706.cif,Co2Bi8,1,4,2,197,0,3779707238,2,8,10,438.209509,6.781876,0.316632,6.577960,3.884216,2.790000,8c4768f706a6f7a61094c29e4eea2ec544a7de82
Co2_Bi8_m1_n4_z2_sg207_trial000_57ced063a3.cif,Co2Bi8,1,4,2,207,0,1892071310,2,8,10,579.223559,5.130804,0.239547,7.219039,3.221615,2.790000,57ced063a38fbc1bc5621e5c78f27414be5dc6b3
Co2_Bi8_m1_n4_z2_sg211_trial000_606e076d22.cif,Co2Bi8,1,4,2,211,0,3884589221,2,8,10,267.491941,11.110177,0.518711,5.580000,3.221615,2.790000,606e076d2260937e815cae90a7ed993c481272ab
Co2_Bi8_m1_n4_z2_sg217_trial000_34cdd44687.cif,Co2Bi8,1,4,2,217,0,444142492,2,8,10,311.028898,9.555005,0.446103,5.867650,3.395821,2.790000,34cdd44687daaf2cd96f90b6f5dea59811e32492
Co2_Bi8_m1_n4_z2_sg222_trial000_660ddee89d.cif,Co2Bi8,1,4,2,222,0,1961349801,2,8,10,267.491941,11.110177,0.518711,5.580000,3.221615,2.790000,660ddee89d9d6acc2d03b87b7fb378e105d03dbc
Co2_Bi8_m1_n4_z2_sg223_trial000_fa306fadfc.cif,Co2Bi8,1,4,2,223,0,2067723120,2,8,10,267.491941,11.110177,0.518711,5.580000,3.221615,2.790000,fa306fadfc47321ce774b05674b89027da120972
Co2_Bi8_m1_n4_z2_sg224_trial000_fe09b4eab1.cif,Co2Bi8,1,4,2,224,0,3131533565,2,8,10,267.491941,11.110177,0.518711,5.580000,3.221615,2.790000,fe09b4eab162ec78febf48652b606d0c8d05604a
Co2_Bi8_m1_n4_z2_sg218_trial000_72eecce9a4.cif,Co2Bi8,1,4,2,218,0,3391454917,2,8,10,593.838905,5.004527,0.233651,7.279254,4.425775,2.790000,72eecce9a47db86a63a245884e8834fa5cc317ce
Co2_Bi8_m1_n4_z2_sg229_trial000_bd56c0bf4d.cif,Co2Bi8,1,4,2,229,0,3956086687,2,8,10,267.491941,11.110177,0.518711,5.580000,3.221615,2.790000,bd56c0bf4dc7803ac038b7d2c5c51a2efa577186
Co2_Bi8_m1_n4_z2_sg208_trial000_bba208b936.cif,Co2Bi8,1,4,2,208,0,2791000773,2,8,10,267.491941,11.110177,0.518711,5.580000,3.221615,2.790000,bba208b9361234bd426ecc923c9923fc8ce19884
Co2_Bi8_m1_n4_z2_sg221_trial000_4abb35cc5a.cif,Co2Bi8,1,4,2,221,0,2160459083,2,8,10,612.532599,4.851795,0.226520,7.354848,3.221615,2.790000,4abb35cc5aa8884e860a5b6f27328ab177f30fee
Co3_Bi12_m1_n4_z3_sg002_trial000_63ffc08c9d.cif,Co3Bi12,1,4,3,2,0,956040626,3,12,15,1432.642880,3.111609,0.145275,3.433958,2.472399,2.790000,63ffc08c9d1c7ac4753aee7005375585f2e8766c
Co3_Bi12_m1_n4_z3_sg025_trial000_88b5faa3cb.cif,Co3Bi12,1,4,3,25,0,2129146578,3,12,15,1715.565177,2.598458,0.121317,4.648556,2.722741,2.790000,88b5faa3cbcec6683a54a6aa7ee494745057ff7e
Co3_Bi12_m1_n4_z3_sg003_trial000_16b981267c.cif,Co3Bi12,1,4,3,3,0,518221239,3,12,15,898.458080,4.961638,0.231649,5.156860,2.533582,2.790000,16b981267cc0cb373dd50c8fcad047583783e40f
Co3_Bi12_m1_n4_z3_sg081_trial000_f4e741330f.cif,Co3Bi12,1,4,3,81,0,208359143,3,12,15,909.016215,4.904009,0.228958,5.526292,2.368439,2.790000,f4e741330fc83f6c4e1f93527d8a8cb6663d9d4d
Co3_Bi12_m1_n4_z3_sg089_trial000_1c1042b0c5.cif,Co3Bi12,1,4,3,89,0,3478306576,3,12,15,622.397410,7.162344,0.334395,5.891786,2.546343,2.790000,1c1042b0c5f1bf2b6a5a5bf77ebd8f1146b9df0e
Co3_Bi12_m1_n4_z3_sg111_trial000_fe637877a8.cif,Co3Bi12,1,4,3,111,0,2081628125,3,12,15,1280.566834,3.481133,0.162527,7.574501,3.559161,2.790000,fe637877a86bfa8b8a7074b36725f87a55b2cc0f
Co3_Bi12_m1_n4_z3_sg148_trial000_ddad937950.cif,Co3Bi12,1,4,3,148,0,977606806,3,12,15,1216.597705,3.664173,0.171073,15.380455,2.790000,2.790000,ddad93795006635a72f9830264395959770dfda9
Co3_Bi12_m1_n4_z3_sg151_trial000_55d7a3dfec.cif,Co3Bi12,1,4,3,151,0,1417508092,3,12,15,1135.821508,3.924758,0.183239,3.837022,2.344709,2.790000,55d7a3dfec290c9ae122d1562ee0c62b1af28d6f
Co3_Bi12_m1_n4_z3_sg154_trial000_526b7a7b98.cif,Co3Bi12,1,4,3,154,0,220628459,3,12,15,1266.917940,3.518637,0.164278,8.787812,2.934142,2.790000,526b7a7b98a14692302f71edaa5e9a58d8434955
Co3_Bi12_m1_n4_z3_sg155_trial000_b1b11d34d4.cif,Co3Bi12,1,4,3,155,0,3907397675,3,12,15,1029.163925,4.331500,0.202229,8.628430,3.116289,2.790000,b1b11d34d4068eb109086e548172d6a84be6585c
Co3_Bi12_m1_n4_z3_sg166_trial000_c8e2360e30.cif,Co3Bi12,1,4,3,166,0,4102050417,3,12,15,519.951416,8.573540,0.400281,5.580000,3.864185,2.790000,c8e2360e302dc370f63bab5e9a02df1dff9ed108
Co3_Bi12_m1_n4_z3_sg174_trial000_cd5e567c88.cif,Co3Bi12,1,4,3,174,0,2356392699,3,12,15,1233.989527,3.612530,0.168661,4.808843,2.876497,2.790000,cd5e567c88f51337e739f892d3b4b894d5f594e9
Co3_Bi12_m1_n4_z3_sg181_trial000_e65c36a1fc.cif,Co3Bi12,1,4,3,181,0,2144390480,3,12,15,712.309069,6.258272,0.292186,2.052291,3.078437,2.790000,e65c36a1fcac0aff8b8defc79f736fb18f22d4a1
Co3_Bi12_m1_n4_z3_sg180_trial000_9dcca073d4.cif,Co3Bi12,1,4,3,180,0,3675046489,3,12,15,822.083848,5.422590,0.253169,10.538418,2.863303,2.790000,9dcca073d436fb0b99a8917374d9d1e5cfed2994
Co3_Bi12_m1_n4_z3_sg156_trial000_9fa7567748.cif,Co3Bi12,1,4,3,156,0,2041911836,3,12,15,1063.999689,4.189685,0.195608,6.599376,2.590588,2.790000,9fa7567748e0dac9af189e8824a4e83c1b0d4ec7
Co3_Bi12_m1_n4_z3_sg191_trial000_09f807b006.cif,Co3Bi12,1,4,3,191,0,3053258676,3,12,15,1404.836320,3.173198,0.148150,2.790000,2.790000,2.790000,09f807b0068b306e7c9e3ae7ec77a000550a034c
Co3_Bi12_m1_n4_z3_sg200_trial000_6f2ea595b4.cif,Co3Bi12,1,4,3,200,0,4136996859,3,12,15,501.424935,8.890312,0.415070,5.617637,2.995506,2.790000,6f2ea595b48ca2687cd81460b6584b61d3da4790
Co4_Bi16_m1_n4_z4_sg005_trial000_f2cc325783.cif,Co4Bi16,1,4,4,5,0,3055942282,4,16,20,2180.435346,2.725954,0.127269,7.853936,2.383611,2.790000,f2cc32578342fe1f35b56388b1ef0d4a900a9121
Co4_Bi16_m1_n4_z4_sg007_trial000_5e2e2e06e6.cif,Co4Bi16,1,4,4,7,0,3266036825,4,16,20,1549.325248,3.836357,0.179112,3.650736,2.337622,2.790000,5e2e2e06e644840b1aa85d2cccfeb60ee915a634
Co4_Bi16_m1_n4_z4_sg003_trial000_90c762e60b.cif,Co4Bi16,1,4,4,3,0,1528845133,4,16,20,1355.452708,4.385078,0.204730,3.328134,2.395011,2.790000,90c762e60b454b699c144e7e93f39b98d853bf13
Co4_Bi16_m1_n4_z4_sg014_trial000_c96d1862d7.cif,Co4Bi16,1,4,4,14,0,4173792728,4,16,20,1986.991003,2.991340,0.139659,6.097514,2.678672,2.790000,c96d1862d7c1ad307fe7d0ad756a9bae3b029b87
Co4_Bi16_m1_n4_z4_sg013_trial000_3490798ff6.cif,Co4Bi16,1,4,4,13,0,2190878403,4,16,20,1329.249982,4.471518,0.208766,2.504365,2.645607,2.790000,3490798ff6d0489c8c849f5dc210b614c109ea97
Co4_Bi16_m1_n4_z4_sg006_trial000_883ebb9173.cif,Co4Bi16,1,4,4,6,0,1002632133,4,16,20,1712.858423,3.470086,0.162011,2.330015,2.743284,2.790000,883ebb9173cb39917fc6242f5974b655b41a5fe1
Co4_Bi16_m1_n4_z4_sg017_trial000_d9b8433419.cif,Co4Bi16,1,4,4,17,0,4168897165,4,16,20,1596.120005,3.723884,0.173860,4.946830,2.333005,2.790000,d9b843341919c0eeda2001c9846889acd787042c
Co4_Bi16_m1_n4_z4_sg011_trial000_3c88e3edc0.cif,Co4Bi16,1,4,4,11,0,3210466447,4,16,20,1987.864905,2.990025,0.139598,4.718604,2.494983,2.790000,3c88e3edc00d9cff92677581a46f24b084ba49e1
Co4_Bi16_m1_n4_z4_sg026_trial000_c6039b7736.cif,Co4Bi16,1,4,4,26,0,3564977107,4,16,20,1669.182695,3.560884,0.166250,7.046396,2.421249,2.790000,c6039b7736206d8e49ecc3b8b2447cbc8fb891f4
Co4_Bi16_m1_n4_z4_sg029_trial000_c58af32e56.cif,Co4Bi16,1,4,4,29,0,534498022,4,16,20,1847.641035,3.216948,0.150193,4.692180,2.768397,2.790000,c58af32e561ef5955a08fbb5c5bf42e42b2a18f0
Co4_Bi16_m1_n4_z4_sg025_trial000_a2b4f19de3.cif,Co4Bi16,1,4,4,25,0,514360640,4,16,20,1992.836397,2.982566,0.139250,3.204896,2.934640,2.790000,a2b4f19de3996866bb1b320cc39553f68c5486bd
Co4_Bi16_m1_n4_z4_sg030_trial000_bc96e1a903.cif,Co4Bi16,1,4,4,30,0,2174359004,4,16,20,1950.788092,3.046853,0.142251,3.504857,2.982084,2.790000,bc96e1a90347f00bdcbeb862c131cf01a3eff712
Co4_Bi16_m1_n4_z4_sg033_trial000_976f213116.cif,Co4Bi16,1,4,4,33,0,1171211440,4,16,20,1781.696489,3.336015,0.155752,7.679724,2.410056,2.790000,976f213116e02cb82a046f2e43cd2c00c695fa60
Co4_Bi16_m1_n4_z4_sg037_trial000_227bdd0f49.cif,Co4Bi16,1,4,4,37,0,3582554925,4,16,20,946.207809,6.281670,0.293278,5.318443,2.590218,2.790000,227bdd0f49f362d035b41ca90959492054660b2b
Co4_Bi16_m1_n4_z4_sg040_trial000_697e7d7edc.cif,Co4Bi16,1,4,4,40,0,4112379722,4,16,20,868.069014,6.847112,0.319677,5.968330,2.496814,2.790000,697e7d7edc70bafcb1f765059b8f0e859e95f111
Co4_Bi16_m1_n4_z4_sg035_trial000_946781cf93.cif,Co4Bi16,1,4,4,35,0,1664186699,4,16,20,1417.860866,4.192065,0.195719,2.019211,2.815100,2.790000,946781cf938eac32cc033db263a00fe2b6cf0e1b
Co4_Bi16_m1_n4_z4_sg042_trial000_97ca1c4108.cif,Co4Bi16,1,4,4,42,0,1462487432,4,16,20,1500.818157,3.960350,0.184900,7.771088,2.398178,2.790000,97ca1c410833e46f7a2fc98a9ecfc4b95d608737
Co4_Bi16_m1_n4_z4_sg045_trial000_55e582a484.cif,Co4Bi16,1,4,4,45,0,4073569545,4,16,20,1720.161310,3.455353,0.161323,6.027653,3.095942,2.790000,55e582a484a651992445ec756e9cd1ec5b41932b
Co4_Bi16_m1_n4_z4_sg046_trial000_dc0998eda2.cif,Co4Bi16,1,4,4,46,0,2813373974,4,16,20,885.529566,6.712103,0.313374,5.126838,2.535238,2.790000,dc0998eda296f8500b5da6af3e6813fe4874c2b4
Co4_Bi16_m1_n4_z4_sg041_trial000_dc36eca252.cif,Co4Bi16,1,4,4,41,0,2938445615,4,16,20,1275.224688,4.660955,0.217610,6.629953,2.446910,2.790000,dc36eca2522f4cbf73553a31010294d171d8aa2c
Co4_Bi16_m1_n4_z4_sg054_trial000_b5a438a628.cif,Co4Bi16,1,4,4,54,0,3275921109,4,16,20,1514.835405,3.923704,0.183190,5.911046,3.519901,2.790000,b5a438a628d19d0c2e95f412831331fb1e520f8e
Co4_Bi16_m1_n4_z4_sg053_trial000_9e79c2113c.cif,Co4Bi16,1,4,4,53,0,391544703,4,16,20,1641.248312,3.621491,0.169080,6.327036,3.295296,2.790000,9e79c2113c8c78ec6f39c8b829eddd1b9d2ba95b
Co4_Bi16_m1_n4_z4_sg059_trial000_fc65878084.cif,Co4Bi16,1,4,4,59,0,2556777702,4,16,20,1019.005581,5.832908,0.272326,4.339622,2.789908,2.790000,fc65878084c14ba4d888e898271b02e06027e094
Co4_Bi16_m1_n4_z4_sg061_trial000_d95ddbafbc.cif,Co4Bi16,1,4,4,61,0,3066647364,4,16,20,1688.555900,3.520029,0.164343,7.457852,2.339112,2.790000,d95ddbafbc43e5cf72194c5a7ecb3602f18d5c63
Co4_Bi16_m1_n4_z4_sg051_trial000_44304b2c14.cif,Co4Bi16,1,4,4,51,0,2919745231,4,16,20,1172.603185,5.068863,0.236655,3.126318,3.095386,2.790000,44304b2c145de8411417afa70d42c2a1c14b0e8b
Co4_Bi16_m1_n4_z4_sg062_trial000_6a1815fb01.cif,Co4Bi16,1,4,4,62,0,1682878309,4,16,20,1650.792361,3.600553,0.168102,7.083611,3.601721,2.790000,6a1815fb011a946f96f47356b4b7f8f28781df58
Co4_Bi16_m1_n4_z4_sg064_trial000_589d8791a6.cif,Co4Bi16,1,4,4,64,0,76015927,4,16,20,581.579973,10.220031,0.477152,5.580000,2.520948,2.790000,589d8791a6e4a4138113c9594f059faaa1a753d0
Co4_Bi16_m1_n4_z4_sg065_trial000_f51f6a6804.cif,Co4Bi16,1,4,4,65,0,3790164650,4,16,20,590.106600,10.072359,0.470257,5.580000,2.676373,2.790000,f51f6a68049acfd6e45d1f4ed1c371949608a7f5
Co4_Bi16_m1_n4_z4_sg063_trial000_c1956ff93c.cif,Co4Bi16,1,4,4,63,0,1070297572,4,16,20,451.124863,13.175433,0.615133,3.708622,2.549429,2.790000,c1956ff93c28e6d82cf0193314a99a833f0df3e7
Co4_Bi16_m1_n4_z4_sg068_trial000_accec5d958.cif,Co4Bi16,1,4,4,68,0,3811251264,4,16,20,1261.691485,4.710950,0.219944,7.378931,3.865649,2.790000,accec5d9584906b19dde5cc8856eff6ed90bb322
Co4_Bi16_m1_n4_z4_sg074_trial000_0294d3d64e.cif,Co4Bi16,1,4,4,74,0,624617867,4,16,20,628.441777,9.457941,0.441572,4.651320,2.737342,2.790000,0294d3d64e35e110c4b800095c2fb3bcca5d42ad
Co4_Bi16_m1_n4_z4_sg075_trial000_641ad87003.cif,Co4Bi16,1,4,4,75,0,420447451,4,16,20,2254.550291,2.636342,0.123085,3.434896,2.940813,2.790000,641ad870032ab316e5d6fac9e41f7e2156f2a289
Co4_Bi16_m1_n4_z4_sg047_trial000_cc2901a319.cif,Co4Bi16,1,4,4,47,0,130591096,4,16,20,1349.775421,4.403522,0.205591,5.165078,2.751462,2.790000,cc2901a319d11d5c4f8cf86e9a4e755a7a045741
Co4_Bi16_m1_n4_z4_sg077_trial000_1cdfd6b432.cif,Co4Bi16,1,4,4,77,0,1825883773,4,16,20,1363.330766,4.359738,0.203547,5.153897,2.454863,2.790000,1cdfd6b4329a1f8f71bd89495d54602da8a287c8
