cif_filename,formula,space_group,n_atoms,n_Co,n_Bi,min_CoCo,min_BiBi,min_CoBi,volume,volume_per_atom,packing_fraction
Co4_Bi20_m1_n5_z4_sg021_trial000_13802658a5.cif,Co4Bi20,21,24,4,20,,2.790000,2.855808,1620.851686,67.535487,0.208962
Co4_Bi20_m1_n5_z4_sg042_trial000_d778b0f9fc.cif,Co4Bi20,42,24,4,20,5.148581,2.790000,2.986187,1093.710581,45.571274,0.309676
Co4_Bi20_m1_n5_z4_sg052_trial000_cae103443c.cif,Co4Bi20,52,24,4,20,5.397598,2.790000,3.036225,1625.497983,67.729083,0.208365
Co4_Bi20_m1_n5_z4_sg054_trial000_386492c208.cif,Co4Bi20,54,24,4,20,4.252005,2.874323,2.790000,1683.151584,70.131316,0.201227
Co4_Bi20_m1_n5_z4_sg061_trial000_70714ac104.cif,Co4Bi20,61,24,4,20,5.627285,2.790000,3.043843,1050.251672,43.760486,0.322491
Co4_Bi20_m1_n5_z4_sg064_trial000_f3233a698d.cif,Co4Bi20,64,24,4,20,5.580000,2.790000,2.790000,1501.50342,62.562643,0.225571
Co4_Bi20_m1_n5_z4_sg068_trial000_a049970e96.cif,Co4Bi20,68,24,4,20,,3.187635,2.790000,1168.182523,48.674272,0.289934
Co4_Bi20_m1_n5_z4_sg080_trial000_15bd34f962.cif,Co4Bi20,80,24,4,20,,3.145533,2.790000,1282.340943,53.430873,0.264123
Co4_Bi20_m1_n5_z4_sg087_trial000_4ab1fabfaa.cif,Co4Bi20,87,24,4,20,,2.790000,3.214753,1358.321624,56.596734,0.249349
Co4_Bi20_m1_n5_z4_sg091_trial000_695cea36c9.cif,Co4Bi20,91,24,4,20,,2.790000,2.932850,1140.878345,47.536598,0.296873
Co4_Bi20_m1_n5_z4_sg093_trial000_eeb49e0637.cif,Co4Bi20,93,24,4,20,4.263877,2.790000,2.959124,904.737023,37.697376,0.374359
Co4_Bi20_m1_n5_z4_sg102_trial000_dd58cb7478.cif,Co4Bi20,102,24,4,20,4.943865,2.790000,3.204688,1644.310017,68.512917,0.205981
Co4_Bi20_m1_n5_z4_sg104_trial000_1dbb678921.cif,Co4Bi20,104,24,4,20,2.790000,3.362430,3.280222,1083.637158,45.151548,0.312555
Co4_Bi20_m1_n5_z4_sg108_trial000_d1c86ed4f1.cif,Co4Bi20,108,24,4,20,4.568696,2.790000,2.968886,1074.011151,44.750465,0.315356
Co4_Bi20_m1_n5_z4_sg118_trial000_72fce71239.cif,Co4Bi20,118,24,4,20,4.326977,2.790000,3.264428,1670.799568,69.616649,0.202715
Co4_Bi20_m1_n5_z4_sg127_trial000_e3f3ce2555.cif,Co4Bi20,127,24,4,20,2.790000,2.871095,2.948755,1168.259318,48.677472,0.289915
Co4_Bi20_m1_n5_z4_sg137_trial000_bcbde24798.cif,Co4Bi20,137,24,4,20,5.419502,2.790000,3.069882,1231.218278,51.300762,0.27509
Co4_Bi20_m1_n5_z4_sg190_trial000_d4e1ffff3a.cif,Co4Bi20,190,24,4,20,,2.790000,2.844718,765.336247,31.88901,0.442546
Co4_Bi20_m1_n5_z4_sg192_trial000_707cae9916.cif,Co4Bi20,192,24,4,20,,2.972592,2.790000,1453.990989,60.582958,0.232942
Co4_Bi20_m1_n5_z4_sg182_trial000_db6f4feb35.cif,Co4Bi20,182,24,4,20,,3.395750,2.790000,1317.379395,54.890808,0.257099
Co4_Bi20_m1_n5_z4_sg207_trial000_63fa3e4dbe.cif,Co4Bi20,207,24,4,20,,2.887713,2.790000,1439.345337,59.972722,0.235313
Co4_Bi20_m1_n5_z4_sg208_trial000_0411450f18.cif,Co4Bi20,208,24,4,20,,2.790000,2.870097,1389.928896,57.913704,0.243679
Co4_Bi20_m1_n5_z4_sg215_trial000_5ffd6d2f3d.cif,Co4Bi20,215,24,4,20,5.912856,2.790000,3.122856,1653.796213,68.908176,0.204799
Co4_Bi20_m1_n5_z4_sg212_trial000_09c0a7b6b3.cif,Co4Bi20,212,24,4,20,,2.790000,3.090135,1023.264335,42.636014,0.330996
Co1_Bi6_m1_n6_z1_sg006_trial000_edac25f754.cif,Co1Bi6,6,7,1,6,3.320163,2.950672,2.790000,258.379997,36.911428,0.386921
Co1_Bi6_m1_n6_z1_sg099_trial000_710fd14c34.cif,Co1Bi6,99,7,1,6,,2.790000,2.944160,488.91118,69.844454,0.20448
Co1_Bi6_m1_n6_z1_sg089_trial000_b7d0e4b4d5.cif,Co1Bi6,89,7,1,6,4.018099,2.790000,2.815729,443.250823,63.321546,0.225544
Co1_Bi6_m1_n6_z1_sg149_trial000_97c65621bd.cif,Co1Bi6,149,7,1,6,5.445387,2.805220,2.790000,170.003789,24.286256,0.588061
Co1_Bi6_m1_n6_z1_sg150_trial000_f870ba15cc.cif,Co1Bi6,150,7,1,6,,3.838410,2.790000,468.220317,66.888617,0.213516
Co1_Bi6_m1_n6_z1_sg157_trial000_cc9d3558d3.cif,Co1Bi6,157,7,1,6,,3.495891,2.790000,347.064025,49.580575,0.288052
Co1_Bi6_m1_n6_z1_sg162_trial000_4ab315a796.cif,Co1Bi6,162,7,1,6,2.790000,2.790000,2.898118,320.839983,45.834283,0.311597
Co1_Bi6_m1_n6_z1_sg164_trial000_30ddc2e41e.cif,Co1Bi6,164,7,1,6,,3.126281,2.790000,403.158361,57.594052,0.247974
Co1_Bi6_m1_n6_z1_sg187_trial000_50f194ad47.cif,Co1Bi6,187,7,1,6,5.380256,3.106292,2.790000,270.219186,38.602741,0.369969
Co1_Bi6_m1_n6_z1_sg200_trial000_fc2d18b485.cif,Co1Bi6,200,7,1,6,5.580000,2.790000,2.790000,173.741112,24.820159,0.575412
Co1_Bi6_m1_n6_z1_sg207_trial000_517ffdd44b.cif,Co1Bi6,207,7,1,6,5.580000,2.790000,2.790000,173.741112,24.820159,0.575412
Co1_Bi6_m1_n6_z1_sg215_trial000_c5afedb095.cif,Co1Bi6,215,7,1,6,5.580000,2.790000,2.790000,173.741112,24.820159,0.575412
Co2_Bi12_m1_n6_z2_sg012_trial000_c7ae68264c.cif,Co2Bi12,12,14,2,12,5.821649,2.790000,3.276714,946.013142,67.572367,0.211356
Co2_Bi12_m1_n6_z2_sg023_trial000_c533c8f53c.cif,Co2Bi12,23,14,2,12,,2.790000,2.878357,870.918735,62.208481,0.22958
Co2_Bi12_m1_n6_z2_sg048_trial000_131aef21ac.cif,Co2Bi12,48,14,2,12,,2.790000,3.347603,867.694486,61.978178,0.230433
Co2_Bi12_m1_n6_z2_sg050_trial000_7a1c5c5d1b.cif,Co2Bi12,50,14,2,12,5.822009,2.790000,2.911004,618.612545,44.18661,0.323216
Co2_Bi12_m1_n6_z2_sg085_trial000_269d13571c.cif,Co2Bi12,85,14,2,12,,2.790000,3.238801,959.9843,68.570307,0.20828
Co2_Bi12_m1_n6_z2_sg087_trial000_6caaca43d2.cif,Co2Bi12,87,14,2,12,5.580000,2.790000,3.102767,342.886101,24.491864,0.583124
Co2_Bi12_m1_n6_z2_sg099_trial000_2c1040bc94.cif,Co2Bi12,99,14,2,12,4.185299,2.790000,2.948056,576.572559,41.183754,0.346783
Co2_Bi12_m1_n6_z2_sg104_trial000_a3a0a1d474.cif,Co2Bi12,104,14,2,12,,2.790000,3.055137,780.929519,55.78068,0.256035
Co2_Bi12_m1_n6_z2_sg123_trial000_edde1a38af.cif,Co2Bi12,123,14,2,12,5.580000,2.795237,2.790000,600.209788,42.872128,0.333126
Co2_Bi12_m1_n6_z2_sg129_trial000_d726ff8fa0.cif,Co2Bi12,129,14,2,12,,3.501465,2.790000,764.071036,54.576503,0.261684
Co1_Bi6_m1_n6_z1_sg177_trial000_918dc21b59.cif,Co1Bi6,177,7,1,6,5.580000,2.790000,2.790000,460.569256,65.795608,0.217063
Co2_Bi12_m1_n6_z2_sg136_trial000_b629d8b710.cif,Co2Bi12,136,14,2,12,3.484683,2.790000,3.066166,819.153359,58.510954,0.244088
Co2_Bi12_m1_n6_z2_sg137_trial000_d069eebeac.cif,Co2Bi12,137,14,2,12,,2.790000,3.143962,377.599385,26.971385,0.529517
Co2_Bi12_m1_n6_z2_sg147_trial000_cec2ca1c65.cif,Co2Bi12,147,14,2,12,,2.790000,2.897881,728.622135,52.044438,0.274416
Co2_Bi12_m1_n6_z2_sg165_trial000_83615efc9a.cif,Co2Bi12,165,14,2,12,5.751139,2.790000,2.833568,413.710585,29.550756,0.483297
Co2_Bi12_m1_n6_z2_sg173_trial000_efba0de13e.cif,Co2Bi12,173,14,2,12,,2.923369,2.790000,665.454815,47.532487,0.300464
Co2_Bi12_m1_n6_z2_sg177_trial000_7e20a43cb9.cif,Co2Bi12,177,14,2,12,4.951411,2.790000,2.931212,532.448532,38.032038,0.37552
Co2_Bi12_m1_n6_z2_sg184_trial000_a851321c2c.cif,Co2Bi12,184,14,2,12,2.790000,2.895057,2.951513,436.567062,31.183362,0.457994
Co2_Bi12_m1_n6_z2_sg185_trial000_394f95b128.cif,Co2Bi12,185,14,2,12,,3.029802,2.790000,756.053689,54.003835,0.264459
Co2_Bi12_m1_n6_z2_sg190_trial000_3ef4d3638b.cif,Co2Bi12,190,14,2,12,,3.171753,2.790000,633.916698,45.279764,0.315413
Co2_Bi12_m1_n6_z2_sg183_trial000_cc0c6131f4.cif,Co2Bi12,183,14,2,12,,3.047133,2.790000,927.046765,66.217626,0.21568
Co2_Bi12_m1_n6_z2_sg193_trial000_fc921e7d3f.cif,Co2Bi12,193,14,2,12,2.790000,2.790000,3.245296,716.478754,51.177054,0.279067
Co2_Bi12_m1_n6_z2_sg192_trial000_c60cf01d98.cif,Co2Bi12,192,14,2,12,2.856213,2.790000,3.134260,375.586104,26.827579,0.532355
Co2_Bi12_m1_n6_z2_sg191_trial000_90ffcd346a.cif,Co2Bi12,191,14,2,12,3.111807,2.790000,2.790000,916.813749,65.486696,0.218087
Co2_Bi12_m1_n6_z2_sg114_trial000_e3c6c5047b.cif,Co2Bi12,114,14,2,12,,2.790000,3.147277,737.030492,52.645035,0.271285
Co3_Bi18_m1_n6_z3_sg166_trial000_ffd9eb5ca7.cif,Co3Bi18,166,21,3,18,5.580000,2.790000,3.240656,543.349967,25.873808,0.551979
Co4_Bi24_m1_n6_z4_sg022_trial000_38c34a195c.cif,Co4Bi24,22,28,4,24,,2.790000,2.824074,1487.779991,53.135,0.268783
Co4_Bi24_m1_n6_z4_sg036_trial000_46c9f151e1.cif,Co4Bi24,36,28,4,24,,2.790000,2.987876,1814.518433,64.80423,0.220384
Co4_Bi24_m1_n6_z4_sg045_trial000_7616476829.cif,Co4Bi24,45,28,4,24,5.907986,2.873897,2.790000,1717.613892,61.343353,0.232817
Co4_Bi24_m1_n6_z4_sg056_trial000_0f4fcb53f9.cif,Co4Bi24,56,28,4,24,,2.790000,3.358583,1745.383124,62.335112,0.229113
Co4_Bi24_m1_n6_z4_sg054_trial000_9485565513.cif,Co4Bi24,54,28,4,24,5.128579,2.790000,2.841308,1951.305477,69.689481,0.204935
Co4_Bi24_m1_n6_z4_sg060_trial000_18eefa272c.cif,Co4Bi24,60,28,4,24,,2.900611,2.790000,1272.659084,45.45211,0.314217
Co4_Bi24_m1_n6_z4_sg062_trial000_089d8bc331.cif,Co4Bi24,62,28,4,24,4.962282,2.828151,2.790000,1711.954228,61.141222,0.233587
Co4_Bi24_m1_n6_z4_sg063_trial000_2acb52a2d6.cif,Co4Bi24,63,28,4,24,5.580000,2.841461,2.790000,1993.191198,71.1854,0.200628
Co4_Bi24_m1_n6_z4_sg074_trial000_0aa8df9368.cif,Co4Bi24,74,28,4,24,5.154588,2.790000,2.934637,1087.479129,38.83854,0.367723
Co4_Bi24_m1_n6_z4_sg067_trial000_d61834233c.cif,Co4Bi24,67,28,4,24,2.790000,2.790000,3.045251,1205.657825,43.059208,0.331678
Co4_Bi24_m1_n6_z4_sg086_trial000_35c5038762.cif,Co4Bi24,86,28,4,24,5.684581,2.790000,2.914698,1540.957067,55.034181,0.259508
Co4_Bi24_m1_n6_z4_sg088_trial000_478658d775.cif,Co4Bi24,88,28,4,24,5.580000,3.330487,2.790000,1040.490086,37.16036,0.384329
Co4_Bi24_m1_n6_z4_sg102_trial000_2881d2fa02.cif,Co4Bi24,102,28,4,24,4.132976,2.790000,3.053724,1451.080924,51.824319,0.275581
Co4_Bi24_m1_n6_z4_sg104_trial000_b9fc0f0f7e.cif,Co4Bi24,104,28,4,24,,2.790000,3.380889,1981.36032,70.762869,0.201826
Co4_Bi24_m1_n6_z4_sg109_trial000_8944f5bdf5.cif,Co4Bi24,109,28,4,24,,2.790000,3.356454,1424.880078,50.888574,0.280649
Co4_Bi24_m1_n6_z4_sg122_trial000_49d3a2f520.cif,Co4Bi24,122,28,4,24,,2.790000,3.171012,1985.988525,70.928162,0.201356
Co4_Bi24_m1_n6_z4_sg127_trial000_f0d51a22be.cif,Co4Bi24,127,28,4,24,,2.790000,3.012479,1019.334872,36.404817,0.392305
Co4_Bi24_m1_n6_z4_sg135_trial000_bffaa3d785.cif,Co4Bi24,135,28,4,24,,2.790000,2.869973,1339.276561,47.831306,0.298587
Co4_Bi24_m1_n6_z4_sg141_trial000_81379d5b03.cif,Co4Bi24,141,28,4,24,5.824325,2.790000,2.912162,1205.493823,43.053351,0.331723
Co4_Bi24_m1_n6_z4_sg150_trial000_f2be7fa7ce.cif,Co4Bi24,150,28,4,24,4.499227,2.790000,3.177507,1645.086401,58.753086,0.243082
Co4_Bi24_m1_n6_z4_sg175_trial000_45367c50aa.cif,Co4Bi24,175,28,4,24,3.289299,2.790000,3.143667,1113.821913,39.779354,0.359026
Co4_Bi24_m1_n6_z4_sg185_trial000_1763cab715.cif,Co4Bi24,185,28,4,24,3.924541,3.174823,2.790000,1936.712746,69.168312,0.206479
Co4_Bi24_m1_n6_z4_sg213_trial000_a13b13bf99.cif,Co4Bi24,213,28,4,24,5.419857,2.895495,2.790000,693.29272,24.760454,0.576799
Co4_Bi24_m1_n6_z4_sg216_trial000_d429713634.cif,Co4Bi24,216,28,4,24,,3.244529,2.790000,1051.393121,37.549754,0.380344
Co4_Bi24_m1_n6_z4_sg209_trial000_1d5a1b5647.cif,Co4Bi24,209,28,4,24,5.580000,2.790000,2.790000,491.414074,17.550503,0.813755
Co4_Bi24_m1_n6_z4_sg225_trial000_0f378c7945.cif,Co4Bi24,225,28,4,24,5.580000,2.790000,2.790000,491.414074,17.550503,0.813755
Co1_Bi7_m1_n7_z1_sg075_trial000_151a611417.cif,Co1Bi7,75,8,1,7,5.557074,2.859166,2.790000,337.816421,42.227053,0.341224
Co1_Bi7_m1_n7_z1_sg081_trial000_a438940dd8.cif,Co1Bi7,81,8,1,7,3.649299,2.790000,3.338731,320.750344,40.093793,0.35938
Co1_Bi7_m1_n7_z1_sg162_trial000_0550c28337.cif,Co1Bi7,162,8,1,7,5.580000,2.790000,2.790000,370.987489,46.373436,0.310715
Co1_Bi7_m1_n7_z1_sg157_trial000_4878622787.cif,Co1Bi7,157,8,1,7,,2.790000,2.968789,549.335645,68.666956,0.209837
Co1_Bi7_m1_n7_z1_sg174_trial000_3d4e219c23.cif,Co1Bi7,174,8,1,7,,2.931021,2.790000,316.308055,39.538507,0.364427
Co1_Bi7_m1_n7_z1_sg175_trial000_d7e2079bec.cif,Co1Bi7,175,8,1,7,5.580000,2.790000,2.790000,330.308513,41.288564,0.34898
Co1_Bi7_m1_n7_z1_sg187_trial000_e6ce947122.cif,Co1Bi7,187,8,1,7,4.580406,2.790000,3.229797,302.495616,37.811952,0.381067
Co1_Bi7_m1_n7_z1_sg195_trial000_457f57cfb9.cif,Co1Bi7,195,8,1,7,5.580000,2.790000,2.790000,173.741112,21.717639,0.663465
Co1_Bi7_m1_n7_z1_sg191_trial000_3454ba7819.cif,Co1Bi7,191,8,1,7,5.580000,2.790000,3.330583,348.821471,43.602684,0.330459
Co1_Bi7_m1_n7_z1_sg207_trial000_27ce50784a.cif,Co1Bi7,207,8,1,7,5.580000,2.790000,2.790000,173.741112,21.717639,0.663465
Co1_Bi7_m1_n7_z1_sg221_trial000_94cd3d2653.cif,Co1Bi7,221,8,1,7,5.580000,2.790000,2.790000,173.741112,21.717639,0.663465
Co1_Bi7_m1_n7_z1_sg215_trial000_c253370da8.cif,Co1Bi7,215,8,1,7,5.580000,2.790000,2.790000,173.741112,21.717639,0.663465
Co2_Bi14_m1_n7_z2_sg012_trial000_cbe914e596.cif,Co2Bi14,12,16,2,14,,2.790000,2.807765,1140.54929,71.284331,0.202133
Co2_Bi14_m1_n7_z2_sg023_trial000_5618a76d5a.cif,Co2Bi14,23,16,2,14,,2.790000,2.791342,688.873148,43.054572,0.334666
Co2_Bi14_m1_n7_z2_sg094_trial000_a1cf1eb15d.cif,Co2Bi14,94,16,2,14,,2.790000,3.221140,969.841011,60.615063,0.237712
Co2_Bi14_m1_n7_z2_sg097_trial000_48e729e226.cif,Co2Bi14,97,16,2,14,5.632939,2.790000,2.816470,449.789045,28.111815,0.512557
Co2_Bi14_m1_n7_z2_sg102_trial000_852832cc67.cif,Co2Bi14,102,16,2,14,,2.790000,3.288188,741.220929,46.326308,0.311031
Co2_Bi14_m1_n7_z2_sg118_trial000_26840a6a11.cif,Co2Bi14,118,16,2,14,4.584706,3.006300,2.790000,474.982115,29.686382,0.485371
Co2_Bi14_m1_n7_z2_sg121_trial000_ff25705e5c.cif,Co2Bi14,121,16,2,14,5.580000,2.790000,2.790000,681.701306,42.606332,0.338187
Co2_Bi14_m1_n7_z2_sg129_trial000_502dd90d44.cif,Co2Bi14,129,16,2,14,,2.812788,2.790000,1017.714842,63.607178,0.226529
Co2_Bi14_m1_n7_z2_sg125_trial000_5e530e520e.cif,Co2Bi14,125,16,2,14,3.795022,2.892594,2.790000,631.232226,39.452014,0.365226
Co2_Bi14_m1_n7_z2_sg134_trial000_a8e6d208e9.cif,Co2Bi14,134,16,2,14,,2.790000,3.186476,858.074353,53.629647,0.268674
Co2_Bi14_m1_n7_z2_sg136_trial000_c56ed7044d.cif,Co2Bi14,136,16,2,14,5.580000,2.790000,2.790000,829.13085,51.820678,0.278053
Co2_Bi14_m1_n7_z2_sg175_trial000_ca531c9cfc.cif,Co2Bi14,175,16,2,14,3.221615,2.790000,2.816972,902.45277,56.403298,0.255462
Co2_Bi14_m1_n7_z2_sg190_trial000_be912ccc81.cif,Co2Bi14,190,16,2,14,,2.790000,2.853778,692.642554,43.29016,0.332845
Co2_Bi14_m1_n7_z2_sg197_trial000_d47684f0ad.cif,Co2Bi14,197,16,2,14,,3.406084,2.790000,568.899272,35.556204,0.405243
Co2_Bi14_m1_n7_z2_sg200_trial000_f986028808.cif,Co2Bi14,200,16,2,14,,2.905218,2.790000,786.435938,49.152246,0.293148
Co2_Bi14_m1_n7_z2_sg201_trial000_02f290de2d.cif,Co2Bi14,201,16,2,14,5.580000,2.790000,2.790000,267.491941,16.718246,0.861867
Co2_Bi14_m1_n7_z2_sg204_trial000_9236c4db74.cif,Co2Bi14,204,16,2,14,5.580000,2.790000,2.790000,267.491941,16.718246,0.861867
Co2_Bi14_m1_n7_z2_sg208_trial000_e0f7349892.cif,Co2Bi14,208,16,2,14,,3.119720,2.790000,1013.733964,63.358373,0.227419
Co2_Bi14_m1_n7_z2_sg211_trial000_31739902eb.cif,Co2Bi14,211,16,2,14,5.580000,2.790000,2.790000,267.491941,16.718246,0.861867
Co2_Bi14_m1_n7_z2_sg217_trial000_79af4a469d.cif,Co2Bi14,217,16,2,14,5.743729,2.845623,2.790000,291.73592,18.233495,0.790243
Co2_Bi14_m1_n7_z2_sg215_trial000_ff1932f962.cif,Co2Bi14,215,16,2,14,,3.605924,2.790000,802.993648,50.187103,0.287104
Co2_Bi14_m1_n7_z2_sg222_trial000_60b547330b.cif,Co2Bi14,222,16,2,14,5.580000,2.790000,2.790000,267.491941,16.718246,0.861867
Co2_Bi14_m1_n7_z2_sg229_trial000_be59f6817e.cif,Co2Bi14,229,16,2,14,5.580000,2.790000,2.790000,267.491941,16.718246,0.861867
Co3_Bi21_m1_n7_z3_sg081_trial000_2ddf5c7c60.cif,Co3Bi21,81,24,3,21,4.045659,2.790000,2.832744,1431.632372,59.651349,0.241552
Co3_Bi21_m1_n7_z3_sg152_trial000_e76ec94718.cif,Co3Bi21,152,24,3,21,,2.790000,2.866518,1257.477443,52.394893,0.275006
Co3_Bi21_m1_n7_z3_sg160_trial000_a24639c283.cif,Co3Bi21,160,24,3,21,,3.073584,2.790000,1006.402732,41.933447,0.343614
Co3_Bi21_m1_n7_z3_sg166_trial000_3b6849abaf.cif,Co3Bi21,166,24,3,21,5.580000,2.790000,2.790000,1284.320792,53.513366,0.269258
Co3_Bi21_m1_n7_z3_sg195_trial000_a7f5b3a2c8.cif,Co3Bi21,195,24,3,21,,2.790000,2.830535,1692.809665,70.533736,0.204284
Co4_Bi28_m1_n7_z4_sg015_trial000_33bf0636e0.cif,Co4Bi28,15,32,4,28,,2.790000,3.372412,2212.357919,69.136185,0.208413
Co4_Bi28_m1_n7_z4_sg022_trial000_f9c5558c5f.cif,Co4Bi28,22,32,4,28,,2.811716,2.790000,1686.984442,52.718264,0.273319
Co4_Bi28_m1_n7_z4_sg036_trial000_fab9fd8f60.cif,Co4Bi28,36,32,4,28,,2.790000,3.252961,1693.872583,52.933518,0.272207
Co4_Bi28_m1_n7_z4_sg055_trial000_eea12b6b05.cif,Co4Bi28,55,32,4,28,5.354905,2.790000,3.049503,2172.036054,67.876127,0.212282
Co4_Bi28_m1_n7_z4_sg053_trial000_678cb6a3b4.cif,Co4Bi28,53,32,4,28,,2.790000,3.066024,2025.157408,63.286169,0.227679
Co4_Bi28_m1_n7_z4_sg056_trial000_3df21a561c.cif,Co4Bi28,56,32,4,28,,2.790000,3.052995,1951.192769,60.974774,0.236309
Co4_Bi28_m1_n7_z4_sg064_trial000_66959cb733.cif,Co4Bi28,64,32,4,28,5.149629,2.790000,3.072905,1053.244562,32.913893,0.437776
Co4_Bi28_m1_n7_z4_sg063_trial000_7073b84d66.cif,Co4Bi28,63,32,4,28,,3.263915,2.790000,2065.14072,64.535648,0.22327
Co4_Bi28_m1_n7_z4_sg088_trial000_bdd903aba4.cif,Co4Bi28,88,32,4,28,,2.790000,3.136766,1390.308118,43.447129,0.331642
Co4_Bi28_m1_n7_z4_sg104_trial000_6f8b0948df.cif,Co4Bi28,104,32,4,28,4.807830,2.896593,2.790000,1777.049838,55.532807,0.259466
Co4_Bi28_m1_n7_z4_sg109_trial000_0bf1b3cdcf.cif,Co4Bi28,109,32,4,28,,2.790000,2.916271,1758.588791,54.9559,0.26219
Co4_Bi28_m1_n7_z4_sg120_trial000_c3412a49c8.cif,Co4Bi28,120,32,4,28,5.580000,2.790000,2.790000,1903.196379,59.474887,0.242269
Co4_Bi28_m1_n7_z4_sg128_trial000_c03ba2660e.cif,Co4Bi28,128,32,4,28,4.158253,2.790000,2.994700,1965.479493,61.421234,0.234592
Co4_Bi28_m1_n7_z4_sg138_trial000_4ee92bfc2c.cif,Co4Bi28,138,32,4,28,,2.790000,3.369585,2188.462417,68.389451,0.210689
Co4_Bi28_m1_n7_z4_sg159_trial000_1909cdc02f.cif,Co4Bi28,159,32,4,28,,2.790000,3.261846,1888.599545,59.018736,0.244141
Co4_Bi28_m1_n7_z4_sg185_trial000_a3bd716559.cif,Co4Bi28,185,32,4,28,4.373910,2.790000,2.881795,2181.627898,68.175872,0.211349
Co4_Bi28_m1_n7_z4_sg209_trial000_3d96dff593.cif,Co4Bi28,209,32,4,28,5.580000,2.790000,2.790000,491.414074,15.35669,0.938282
Co2_Bi1_m2_n1_z1_sg006_trial000_d5c703a4d5.cif,Co2Bi1,6,3,2,1,3.334933,3.334933,2.790000,129.991865,43.330622,0.243562
Co2_Bi1_m2_n1_z1_sg025_trial000_b60f479576.cif,Co2Bi1,25,3,2,1,2.816155,3.517397,2.790000,119.268014,39.756005,0.265461
Co4_Bi28_m1_n7_z4_sg225_trial000_f243792afd.cif,Co4Bi28,225,32,4,28,5.580000,2.790000,2.790000,491.414074,15.35669,0.938282
Co2_Bi1_m2_n1_z1_sg047_trial000_458209de57.cif,Co2Bi1,47,3,2,1,3.535460,3.535460,2.790000,88.581179,29.52706,0.357424
Co2_Bi1_m2_n1_z1_sg083_trial000_3a669667ab.cif,Co2Bi1,83,3,2,1,2.790000,2.790000,2.921258,95.236628,31.745543,0.332446
Co2_Bi1_m2_n1_z1_sg099_trial000_4abb21bbe8.cif,Co2Bi1,99,3,2,1,3.334058,4.715070,2.790000,108.294475,36.098158,0.292361
Co2_Bi1_m2_n1_z1_sg143_trial000_ddcaa4014a.cif,Co2Bi1,143,3,2,1,2.790000,2.790000,3.999454,113.259442,37.753147,0.279544
Co2_Bi1_m2_n1_z1_sg149_trial000_9883d639c1.cif,Co2Bi1,149,3,2,1,3.081536,5.337377,2.790000,137.664055,45.888018,0.229988
Co2_Bi1_m2_n1_z1_sg156_trial000_67135a6584.cif,Co2Bi1,156,3,2,1,3.744915,3.744915,2.790000,150.514223,50.171408,0.210352
Co2_Bi1_m2_n1_z1_sg157_trial000_057e8b6f10.cif,Co2Bi1,157,3,2,1,2.790000,4.405869,2.890185,89.102914,29.700971,0.355331
Co2_Bi1_m2_n1_z1_sg162_trial000_b2eea9e596.cif,Co2Bi1,162,3,2,1,2.790000,2.790000,3.667110,83.3714,27.790467,0.379759
Co2_Bi1_m2_n1_z1_sg174_trial000_17896819cb.cif,Co2Bi1,174,3,2,1,3.516690,3.516690,2.790000,82.479102,27.493034,0.383867
Co2_Bi1_m2_n1_z1_sg183_trial000_165698d03f.cif,Co2Bi1,183,3,2,1,2.790000,3.482101,2.791351,70.420916,23.473639,0.449597
Co2_Bi1_m2_n1_z1_sg089_trial000_4b172cb56a.cif,Co2Bi1,89,3,2,1,2.790000,2.790000,2.798397,65.676624,21.892208,0.482075
Co2_Bi1_m2_n1_z1_sg147_trial000_b704dd1bdd.cif,Co2Bi1,147,3,2,1,2.790000,2.912716,3.061835,58.162176,19.387392,0.544358
Co2_Bi1_m2_n1_z1_sg150_trial000_60c2554160.cif,Co2Bi1,150,3,2,1,2.790000,2.790000,3.568696,82.86547,27.621823,0.382077
Co2_Bi1_m2_n1_z1_sg187_trial000_7e95c2d81d.cif,Co2Bi1,187,3,2,1,4.054327,4.832422,2.790000,118.98311,39.661037,0.266097
Co2_Bi1_m2_n1_z1_sg164_trial000_d3a78fe111.cif,Co2Bi1,164,3,2,1,2.833560,3.325959,2.790000,57.325177,19.108392,0.552306
Co4_Bi2_m2_n1_z2_sg005_trial000_3b66f17e4a.cif,Co4Bi2,5,6,4,2,3.131164,3.131164,2.790000,221.978435,36.996406,0.285262
Co4_Bi2_m2_n1_z2_sg008_trial000_8002da5414.cif,Co4Bi2,8,6,4,2,2.849111,4.884044,2.790000,281.553507,46.925585,0.224902
Co4_Bi2_m2_n1_z2_sg013_trial000_c12a7e3804.cif,Co4Bi2,13,6,4,2,3.647868,3.647868,2.790000,303.191098,50.53185,0.208852
Co4_Bi2_m2_n1_z2_sg010_trial000_5ee5595dff.cif,Co4Bi2,10,6,4,2,2.994973,2.790000,3.360886,296.126222,49.35437,0.213835
Co4_Bi2_m2_n1_z2_sg027_trial000_00311de0a9.cif,Co4Bi2,27,6,4,2,2.790000,3.874561,3.591568,306.850431,51.141738,0.206361
Co4_Bi2_m2_n1_z2_sg035_trial000_ef05af8a06.cif,Co4Bi2,35,6,4,2,2.790000,5.118984,3.254412,283.023028,47.170505,0.223735
Co4_Bi2_m2_n1_z2_sg038_trial000_1da1442586.cif,Co4Bi2,38,6,4,2,4.130070,5.152368,2.790000,266.946553,44.491092,0.237209
